"","prey","svspp","year","mean","lci","uci"
"61","all",104,1985,8722237528.4791,2363399994.04785,21440545945.8249
"62","all",104,1986,8677554470.16943,2529317516.43452,30069347467.7679
"63","all",104,1987,17729688774.2461,3219565278.65301,42199121118.2275
"64","all",104,1988,10256853870.3873,1939235284.93663,33950376543.3928
"65","all",104,1989,9243373626.66969,1437753448.65114,28545395291.9641
"66","all",104,1990,NA,0,0
"67","all",104,1991,4504131871.02283,1023909004.71024,13006495012.319
"68","all",104,1992,6523595484.97665,1434861484.58515,22155897518.794
"69","all",104,1993,6584938425.57791,1419108737.93376,14911619868.1184
"70","all",104,1994,5950626736.90142,1490093681.59659,15283547766.5396
"71","all",104,1995,5353379984.17691,1406590103.05719,13075694419.1391
"72","all",104,1996,2670874154.01398,492759106.997855,9021647636.63693
"73","all",104,1997,7331723733.69298,2236677377.52019,18892451514.9319
"74","all",104,1998,5529233797.71334,1590618877.90457,12595993863.4405
"75","all",104,1999,8891365184.73062,2148920371.46004,21066640290.5506
"76","all",104,2000,9234083277.04617,2056930075.98711,24524580249.0141
"77","all",104,2001,5710408119.8082,1905785421.5339,14173931931.8813
"78","all",104,2002,13621456362.3084,4417725057.86891,33954716262.3183
"79","all",104,2003,7369371341.22283,1513454616.32574,22813292784.709
"80","all",104,2004,4369928109.26509,831760028.662153,14251697402.2653
"81","all",104,2005,14058340941.5777,3834731386.81376,37896223212.6375
"82","all",104,2006,17624050542.6312,4782598881.72048,44256585595.4972
"83","all",104,2007,4125742146.60448,1206504688.28423,10520055202.5512
"84","all",104,2008,9675329079.36658,1959226706.64724,29523378094.5688
"85","all",104,2009,5662182356.6712,1309828978.05643,14795992642.9723
"86","all",104,2010,7498257040.63631,1035822397.45538,19331727021.3575
"87","all",104,2011,6423504212.38204,917852396.502052,21507500424.9853
"88","all",104,2012,8378196468.08284,1725848523.03753,26192862868.8596
"89","all",104,2013,4061485635.61988,872234901.763842,11642677185.368
"90","all",104,2014,4133341148.50587,558778886.216645,11645386561.8946
"91","all",104,2015,5234618022.93745,685368659.880533,15945676254.9453
"92","all",104,2016,5009918707.12094,1283588550.21272,13972571186.3295
"93","all",104,2017,1697342935.89091,394031821.076504,4467501299.76392
"94","all",104,2018,4560440451.26521,1061668585.1255,12452956157.7933
"95","all",104,2019,3790664514.2076,615549989.678348,11230999470.4755
"96","all",104,2020,NA,0,0
"97","all",108,1973,NA,0,0
"98","all",108,1974,NA,0,0
"99","all",108,1975,NA,0,0
"100","all",108,1976,NA,0,0
"101","all",108,1977,3479449006.52489,341027145.229104,10391573626.6625
"102","all",108,1978,4197967580.10116,674333747.662314,9891640561.41974
"103","all",108,1979,4861393455.92085,243719618.714764,15473532832.4593
"104","all",108,1980,1816395793.7988,376436626.037454,6310291246.64226
"105","all",108,1981,11972320492.236,1395825484.12659,54400427216.5416
"106","all",108,1982,14483038427.3254,4442874520.68833,35009812157.2451
"107","all",108,1983,NA,0,0
"108","all",108,1984,NA,0,0
"109","all",108,1985,4863534927.24769,606654009.686745,17448819141.5379
"110","all",108,1986,50909541945.0386,5252756716.58361,172491517558.178
"111","all",108,1987,10630120711.1268,1563292414.27897,39504027280.5656
"112","all",108,1988,NA,0,0
"113","all",108,1989,1280631997.42536,239494544.036474,3978268960.73137
"114","all",108,1990,8988872971.74142,1403368543.45225,25409886780.6175
"115","all",108,1991,3117582399.93446,547733782.21393,10947452833.2983
"116","all",108,1992,3545598763.70653,789345724.549433,9497659468.24806
"117","all",108,1993,3547959580.94958,697303971.614502,8201269931.8659
"118","all",108,1994,2095924757.23568,683845850.429159,6844041990.1155
"119","all",108,1995,12841566683.7362,2306784298.00815,37235553582.8486
"120","all",108,1996,2645068804.04968,557568562.500228,8491728742.30392
"121","all",108,1997,5100256573.49529,934964364.015654,17416799124.4263
"122","all",108,1998,12680481212.7995,2928732772.93458,43252349008.6877
"123","all",108,1999,7336722601.27378,1169975864.19145,22062667821.58
"124","all",108,2000,6548296079.61883,1969634010.92168,17952396774.4242
"125","all",108,2001,5651170954.62537,1491358882.28275,18706282151.4864
"126","all",108,2002,11446686059.6557,1584147074.10672,43989872783.6934
"127","all",108,2003,8923093459.15099,1921981779.72223,26425752498.682
"128","all",108,2004,11676359065.3433,1656598167.90303,45197333205.5827
"129","all",108,2005,15548910920.5392,2077871286.09843,34969211698.8313
"130","all",108,2006,13062538533.9887,2470832213.75782,42708761324.2246
"131","all",108,2007,15577644071.6085,3173416974.83718,53818410291.8132
"132","all",108,2008,5810693131.96962,1279337827.96918,21639472176.6375
"133","all",108,2009,7346416470.50297,1718750811.4474,24681951782.2215
"134","all",108,2010,8196667381.32845,1788476565.9373,26797320461.4128
"135","all",108,2011,1766443534.8182,394744554.900988,4774996934.66212
"136","all",108,2012,3884029697.33458,1244492880.23451,10946832124.9018
"137","all",108,2013,4673037227.79113,885343507.028452,9533475569.82981
"138","all",108,2014,2711050516.297,593576112.442822,9188351563.53428
"139","all",108,2015,2412742474.90563,555556411.673404,7979632954.98741
"140","all",108,2016,2235584921.72904,478252504.921097,6485888736.78545
"141","all",108,2017,869647517.683661,217293546.726149,1950431180.76812
"142","all",108,2018,2288500598.74114,428367188.364573,5996825683.65409
"143","all",108,2019,3325277546.00995,625086338.906907,12419001841.755
"144","all",108,2020,NA,0,0
"145","all",112,1973,NA,0,0
"146","all",112,1974,NA,0,0
"147","all",112,1975,NA,0,0
"148","all",112,1976,NA,0,0
"149","all",112,1977,NA,0,0
"150","all",112,1978,NA,0,0
"151","all",112,1979,NA,0,0
"152","all",112,1980,NA,0,0
"153","all",112,1981,NA,0,0
"154","all",112,1982,NA,0,0
"155","all",112,1983,NA,0,0
"156","all",112,1984,NA,0,0
"157","all",112,1985,NA,0,0
"158","all",112,1986,NA,0,0
"159","all",112,1987,NA,0,0
"160","all",112,1988,NA,0,0
"161","all",112,1989,NA,0,0
"162","all",112,1990,NA,0,0
"163","all",112,1991,NA,0,0
"164","all",112,1992,NA,0,0
"165","all",112,1993,NA,0,0
"166","all",112,1994,NA,0,0
"167","all",112,1995,NA,0,0
"168","all",112,1996,NA,0,0
"169","all",112,1997,NA,0,0
"170","all",112,1998,NA,0,0
"171","all",112,1999,NA,0,0
"172","all",112,2000,NA,0,0
"173","all",112,2001,NA,0,0
"174","all",112,2002,NA,0,0
"175","all",112,2003,NA,0,0
"176","all",112,2004,NA,0,0
"177","all",112,2005,0,0,0
"178","all",112,2006,0,0,0
"179","all",112,2007,1419743924.61303,381562908.638925,3377582627.46192
"180","all",112,2008,NA,0,0
"181","all",112,2009,1025394191.36608,147466786.838553,2674490616.75564
"182","all",112,2010,392937557.565972,35625426.7306813,1217295742.9824
"183","all",112,2011,3689241681.59519,714899533.142179,10559595363.1592
"184","all",112,2012,2850331276.73052,671902765.382172,7115183870.47781
"185","all",112,2013,4272496249.73501,412264792.004932,17363949022.5328
"186","all",112,2014,1619741678.14064,311075973.196666,4726460923.79721
"187","all",112,2015,5064482345.32874,489664616.874583,21915064530.6848
"188","all",112,2016,2898204197.3855,626315378.253598,8445597148.65935
"189","all",112,2017,NA,0,0
"190","all",112,2018,0,0,0
"191","all",112,2019,0,0,0
"192","all",112,2020,NA,0,0
"193","all",135,1973,NA,0,0
"194","all",135,1974,NA,0,0
"195","all",135,1975,NA,0,0
"196","all",135,1976,NA,0,0
"197","all",135,1977,NA,0,0
"198","all",135,1978,NA,0,0
"199","all",135,1979,25523099042.856,356931295.273514,121610500416.718
"200","all",135,1980,NA,0,0
"201","all",135,1981,NA,0,0
"202","all",135,1982,19411712418.5023,1364440475.71778,70323890234.7546
"203","all",135,1983,0,0,0
"204","all",135,1984,NA,0,0
"205","all",135,1985,14106198766.4779,1890822714.71848,56270499931.6008
"206","all",135,1986,NA,0,0
"207","all",135,1987,NA,0,0
"208","all",135,1988,NA,0,0
"209","all",135,1989,NA,0,0
"210","all",135,1990,NA,0,0
"211","all",135,1991,NA,0,0
"212","all",135,1992,5307321422.93269,7.58343648893967e-34,28608200191.0356
"213","all",135,1993,3981658110.27837,515843209.7732,15333024459.2594
"214","all",135,1994,0,0,0
"215","all",135,1995,NA,0,0
"216","all",135,1996,14833227275.9106,796841684.721246,79207503382.3044
"217","all",135,1997,13511011087.2286,392695493.175018,72306190060.6154
"218","all",135,1998,12546402611.4324,40921059.2240405,73609891940.6498
"219","all",135,1999,14301414193.9843,19095561.1239602,87151034191.9854
"220","all",135,2000,10103434716.4032,871200640.276903,32153474777.0749
"221","all",135,2001,10225837842.6166,434718.866428303,90074350909.6113
"222","all",135,2002,10161680315.2865,1.05929792349782e-07,98112004398.0437
"223","all",135,2003,23913042038.0187,4557380809.39748,85163475664.6664
"224","all",135,2004,NA,0,0
"225","all",135,2005,11469953418.0542,5.34709214456705,157059355985.217
"226","all",135,2006,20595446564.0701,2790728895.94252,97615694794.5564
"227","all",135,2007,9810127908.47472,176883009.369884,69914412508.1585
"228","all",135,2008,NA,0,0
"229","all",135,2009,NA,0,0
"230","all",135,2010,17930668259.5953,1201431158.4024,66314665155.8265
"231","all",135,2011,11594087093.0206,1462642865.91317,34612423496.356
"232","all",135,2012,11894662477.9704,1790489927.30189,43721286659.5958
"233","all",135,2013,12411517091.7362,949120769.496557,40481884870.9328
"234","all",135,2014,NA,0,0
"235","all",135,2015,2206323420.63211,349734493.414622,7617685938.91957
"236","all",135,2016,1317229640.29301,81620569.5070435,4116705178.77933
"237","all",135,2017,NA,0,0
"238","all",135,2018,7711711102.73511,633109904.545745,28692828530.9921
"239","all",135,2019,11272257070.2454,1077874781.65113,45860149143.2272
"240","all",135,2020,NA,0,0
"289","all",163,1973,4504897371.32186,961831982.449561,12107039163.1
"290","all",163,1974,1464977473.28944,213529586.86612,4664026072.98065
"291","all",163,1975,5872181468.04173,335412960.416463,19981347761.7863
"292","all",163,1976,5154834726.36547,1038238864.17982,15724579571.0567
"293","all",163,1977,3985434814.54396,1274992668.58431,10039696089.9623
"294","all",163,1978,NA,0,0
"295","all",163,1979,NA,0,0
"296","all",163,1980,NA,0,0
"297","all",163,1981,NA,0,0
"298","all",163,1982,NA,0,0
"299","all",163,1983,NA,0,0
"300","all",163,1984,0,0,0
"301","all",163,1985,5294655486.10902,1582279796.61105,12292910724.7966
"302","all",163,1986,23636559094.7836,4960799601.96627,63911774518.2416
"303","all",163,1987,13873869562.4054,4179400791.80744,38095654880.0533
"304","all",163,1988,9006569889.41602,2604474846.93879,19733782955.3847
"305","all",163,1989,20712129919.589,3393686814.81869,53797357183.4375
"306","all",163,1990,16451041327.0337,1614932901.17137,43377969567.2328
"307","all",163,1991,12816606655.0998,3619391329.37877,27053084297.3293
"308","all",163,1992,30656700613.2653,5057093927.718,80982163984.3502
"309","all",163,1993,11693013221.0776,3526954840.86812,28396662469.0889
"310","all",163,1994,19691756743.4288,4964330108.974,58681720091.3617
"311","all",163,1995,12171696123.0269,2714430654.04531,31773988511.6616
"312","all",163,1996,16347350664.9839,4873033255.46015,36509359139.8284
"313","all",163,1997,35580028332.5835,3519671531.78014,114549559701.047
"314","all",163,1998,NA,0,0
"315","all",163,1999,24129273684.0938,5549472966.95197,75246561246.0861
"316","all",163,2000,17268291039.5415,6009931148.78553,39484326000.7634
"317","all",163,2001,9880028195.66809,2733325167.11872,22497826215.3581
"318","all",163,2002,21658162673.7494,7941853185.5355,50035552100.722
"319","all",163,2003,9849794753.32284,2456269728.78152,20278851958.14
"320","all",163,2004,8428997430.82171,2275349130.3311,29101215653.313
"321","all",163,2005,8695588352.17278,2053804707.58345,18952788259.0051
"322","all",163,2006,17920315043.0942,4586256553.95492,44682370398.9926
"323","all",163,2007,24161931042.3092,3593877632.96173,64201232033.5663
"324","all",163,2008,24252239117.4506,7296472755.11255,57955719276.2866
"325","all",163,2009,6364486027.8282,1715370374.70905,25577897771.8055
"326","all",163,2010,5503985961.45593,1054368330.4725,12122306019.5046
"327","all",163,2011,11872934259.3235,2194440020.28138,33046807314.4429
"328","all",163,2012,5253046110.37766,874071275.801839,14867923925.6213
"329","all",163,2013,6626735709.51375,1246710414.78698,15559431558.6375
"330","all",163,2014,17113036100.1674,2781208816.31801,76488498888.1505
"331","all",163,2015,4618184107.50106,784535061.005039,12405192371.0024
"332","all",163,2016,3402694971.505,685445164.994632,9933430776.24439
"333","all",163,2017,NA,0,0
"334","all",163,2018,4547750759.85542,1218269817.41054,16147343979.8681
"335","all",163,2019,4074880973.96022,616529032.535695,11311617857.5906
"336","all",163,2020,NA,0,0
"337","all",164,1973,NA,0,0
"338","all",164,1974,NA,0,0
"339","all",164,1975,NA,0,0
"340","all",164,1976,NA,0,0
"341","all",164,1977,0,0,0
"342","all",164,1978,36592711109.3546,3822968451.40555,96518521536.225
"343","all",164,1979,1102042713.97171,29932874.8680792,4324754680.70587
"344","all",164,1980,0,0,0
"345","all",164,1981,NA,0,0
"346","all",164,1982,NA,0,0
"347","all",164,1983,NA,0,0
"348","all",164,1984,8431917231.0221,1290515865.4671,23223614925.7242
"349","all",164,1985,17875131096.368,4467450023.20695,36793598078.0489
"350","all",164,1986,40453676524.9385,6163486908.50396,110724087480.105
"351","all",164,1987,7606924305.24674,647835344.845619,30549396175.6529
"352","all",164,1988,16775000820.5134,3689320775.26154,40864350021.5967
"353","all",164,1989,8051347558.58795,2852411353.00266,22743731408.1394
"354","all",164,1990,10448488642.7471,1891357055.25728,22982815412.7578
"355","all",164,1991,13145897801.6232,3733344535.4985,32177398291.0011
"356","all",164,1992,16078117829.0432,3723460266.46688,45441222349.4055
"357","all",164,1993,10521974193.1601,2748137235.05445,28121195203.9527
"358","all",164,1994,5765034409.645,1457928739.37101,13349250505.6109
"359","all",164,1995,8439304542.1844,1604525807.64887,22934175588.4619
"360","all",164,1996,8572055600.38368,1908008295.96709,21326612361.6136
"361","all",164,1997,7572848950.92206,1338945815.66096,21097244018.9568
"362","all",164,1998,43188855973.9771,11755537204.9462,113578419373.756
"363","all",164,1999,10073975287.11,2830688954.97294,26583433558.8906
"364","all",164,2000,18083644557.5329,4656044949.67783,36230188431.3099
"365","all",164,2001,18430929941.9357,4302519164.75268,50652692720.6413
"366","all",164,2002,14997977558.5477,2292596189.39718,34422901643.2096
"367","all",164,2003,12484305398.7404,1757716480.55621,34156928618.1461
"368","all",164,2004,7649978424.74773,2629678290.03612,15606173813.4174
"369","all",164,2005,13994515053.2218,3087244324.17477,30934764908.3788
"370","all",164,2006,18969617057.948,5007686197.30238,74086232578.1067
"371","all",164,2007,15060613336.0758,4623913758.07258,37400657820.7588
"372","all",164,2008,17330918264.8849,4319342288.40409,40151138157.27
"373","all",164,2009,5414816073.7528,664387313.871101,14335458518.5751
"374","all",164,2010,8656394449.39464,1617952549.03786,21052713956.7701
"375","all",164,2011,6632979478.06798,1323912466.06067,19997663244.7865
"376","all",164,2012,6225038477.1793,1605874059.46936,17224487483.7306
